,index,Date,City,State,Country,Type,Seconds,Duration,Description,Date added,Lat,Lon
1177,71402,8/4/2007 21:45,toronto (canada),on,ca,light,30.0,30 seconds,Fast Moving Single light with no other blinking lights associated with known aircraft,8/7/2007,43.666667,-79.416667
1178,71444,8/4/2010 22:25,ajax (canada),on,ca,unknown,60.0,approx 1 minute,Random blinking dark yellow light&#44 travelling NNW toSSE at 500-600 mph&#44 estimate alitude 10&#44000-15&#44000 ft,8/24/2010,43.85,-79.016667
1179,71464,8/4/2011 22:45,bayfield (canada),on,ca,fireball,600.0,10 minutes,3 bright orange lights  flying South-West over Lake Huron.,8/21/2011,43.566666999999995,-81.7
1180,71498,8/4/2012 23:18,london (canada),on,ca,circle,18.0,18 seconds,Reddish orangy light ball bouncing erradicaly in the sky..then  vanishing.,8/5/2012,42.983333,-81.25
1181,71515,8/4/2013 21:00,st. thomas (canada),on,ca,formation,600.0,10 minutes,Orange circles in loose triangle formation,8/30/2013,42.783333,-81.18333299999999
1182,71593,8/5/2002 22:29,toronto (canada),on,ca,other,2.0,2 secs,red object flying low over Toronto at night,8/16/2002,43.666667,-79.416667
1183,71633,8/5/2006 04:30,london (canada),on,ca,other,1800.0,1:30min,Flash than smoke trails.  Then unknown object moving very fast after explosion,10/30/2006,42.983333,-81.25
1184,71727,8/5/2012 22:00,cambridge (canada),on,ca,fireball,240.0,4 minutes,Orange fireball SSE sighted in Cambridge&#44 Ontario.,8/19/2012,43.383333,-80.31666700000001
1185,71729,8/5/2012 22:00,goderich (canada),on,ca,teardrop,15.0,15 seconds,2 Yellow-Orange Tear drop shaped orbs,8/19/2012,43.733333,-81.7
1186,71731,8/5/2012 22:05,mississauga (canada),on,ca,fireball,30.0,30 seconds,Orange fireball floating horizontally in the sky.,8/19/2012,43.15,-79.5
1187,71736,8/5/2012 23:00,burlington (canada),on,ca,circle,20.0,20 seconds,3 orange dots flying over burlington ontario in a triangle then a lone one followed.,8/19/2012,43.316666999999995,-79.8
1188,71760,8/5/2013 22:05,whitby (canada),on,ca,sphere,300.0,5 minutes,At 10:00pm approximately. today August 05 2013. this was the second night we saw&amp;#65279; this. outside my house with a few of my neighb,8/30/2013,43.866667,-78.93333299999999
1189,71818,8/6/2002 23:00,midland (canada),on,ca,light,30.0,30 seconds,three lights like a low flying plane Midland&#44 Ontario&#44 Canada,5/15/2006,44.75,-79.9
1190,71820,8/6/2002 23:50,brampton (canada),on,ca,light,120.0,1- 1 1/2 minutes,Two lights on different paths vanish in same area of clear night sky.,8/16/2002,43.683333000000005,-79.766667
1191,71822,8/6/2003 00:32,north bay (canada),on,ca,cigar,420.0,5 to 7 minutes,HBCCUFO CANADIAN REPORT:  Hovering Cigar Shaped Craft&#44 pictures taken.,8/28/2003,46.3,-79.45
1192,71842,8/6/2004 22:20,brampton (canada),on,ca,changing,5.0,5 seconds,Round object changing shape and speed made an S turn - rapidly accelerated out of sight,8/11/2004,43.683333000000005,-79.766667
1193,71849,8/6/2005 09:08,oakville (canada),on,ca,cigar,45.0,approx. 45 secs.inute,I thought it was a commercial airliner&#44 but as it flew closer&#44 I couldn&#39t see any wings or tail rudder.  It was metaic silver coloured.,9/2/2005,43.433333000000005,-79.666667
1194,71929,8/6/2011 21:45,guelph (canada),on,ca,circle,900.0,15 minutes,Witnessed 9 bright orange objects&#44 flying in exact formation with 3 flying v formation at front of each group of 3.,8/7/2011,43.55,-80.25
1195,71947,8/6/2012 14:00,toronto (canada),on,ca,other,300.0,5 minutes,2 bright silver looking planes flying sporadically over Toronto,8/19/2012,43.666667,-79.416667
1196,71994,8/6/2013 22:40,sydenham (canada),on,ca,fireball,45.0,45 seconds,Bright&#44 yellow-orange fireball,8/30/2013,44.566666999999995,-80.8
1197,72007,8/7/1966 19:00,welland (canada),on,ca,sphere,900.0,15 minutes,Orange sphere moving erratically and at rapid speeds,4/16/2005,42.983333,-79.25
1198,72128,8/7/2008 21:20,toronto (canada),on,ca,circle,600.0,10 minutes,white luminescent orb over lake ontario,8/12/2008,43.666667,-79.416667
1199,72347,8/8/2001 22:58,waterloo (canada),on,ca,light,7.0,5 to 7 seconds,&quot;Out-Of-Focus&quot; Ball of White Light Flies Across Sky In Southern Ontario&#44 Canada,8/12/2001,45.35,-72.516667
1200,72361,8/8/2003 00:00,stratford (canada),on,ca,flash,45.0,30-45 seconds,2 blue lights and 1 white light zig zag in city,9/24/2003,46.22,-63.1
1201,72366,8/8/2003 21:00,hornepayne (canada),on,ca,circle,300.0,5 min,3 round  white illuminated objects travelling in V formation&#44 changin to line then back to V. Moonlit night.,2/14/2006,49.216667,-84.783333
1202,72371,8/8/2004 00:10,sarnia (canada),on,ca,chevron,6.0,6 sec,At 12:10 approx&#44 we were watching satelites. The wing shapped object appeared directly over head and moved due north. The rate was abou,8/11/2004,42.966667,-82.4
1203,72429,8/8/2008 22:00,north bay (canada),on,ca,other,3600.0,1 hour,Hi: My report is not an eyewitness report but an oddity I found on the net. To begin with&#44 I am a skeptic to ufos being extraterestrial,10/31/2008,46.3,-79.45
1204,72547,8/8/2013 24:00,ottawa (canada),on,ca,circle,960.0,16 minutes,Object lights up very bright,8/30/2013,45.416667,-75.7
1205,72601,8/9/2002 21:20,mississauga (canada),on,ca,triangle,4.0,4 seconds,Triangular lights spinning slowly over a park and rising at a low angle.,8/16/2002,43.15,-79.5
1206,72638,8/9/2006 06:24,scarborough (canada),on,ca,light,300.0,5min.,bright light over eastern sky of toronto&#44first moved towards us a little&#44then at an incredible speed disappeared,10/30/2006,43.75,-79.2
1207,72645,8/9/2006 22:00,windsor (canada),on,ca,circle,30.0,30 seconds,This is the second occurence in a week over my house. It was about 45 degrees above the horizon in the east sky.  It looked like th,10/30/2006,45.583333,-72.0
1208,72736,8/9/2013 22:00,acton (canada),on,ca,fireball,600.0,10 minutes,Eight lights travelled at seemingly exactly the same distance apart without sound,8/30/2013,43.633333,-80.033333
1209,72738,8/9/2013 22:20,st. thomas (canada),on,ca,fireball,120.0,2 minutes,Sphere like fireball over Saint Thomas On. Canada,8/30/2013,42.783333,-81.18333299999999
1210,72739,8/9/2013 22:30,tyrone (canada),on,ca,circle,600.0,10 minutes,2 orange circles moving in perfect sync.,8/30/2013,44.016667,-78.716667
1211,72741,8/9/2013 23:00,guelph (canada),on,ca,circle,120.0,2 minutes,A  large&#44 round&#44 bright red/orange object drifted across the sky over Guelph&#44 Canada&#44 at 11:00 p.m. on August 9&#44 2013.,8/30/2013,43.55,-80.25
1212,72753,9/10/1969 20:30,chatham (canada),on,ca,disk,600.0,8-10 mins,The saucer was black&#44dome top&#4425-30ft.in diam.8-10ft.high&#44flat bottom&#44what caught are eye was the white beam shining up into the sky .,10/30/2006,42.4,-82.18333299999999
1213,72802,9/10/1999 22:40,toronto (canada),on,ca,light,1385.0,23:05,peter on fri. sept 10 at exactly 9:50pm while outside looking to the south i observed what appeared to be a formation of spot lights ru,12/2/2000,43.666667,-79.416667
1214,72812,9/10/2000 23:00,london (canada),on,ca,fireball,300.0,5 minutes,very distant slow moving fireball,12/2/2000,42.983333,-81.25
1215,72820,9/10/2001 21:00,stoney creek (canada),on,ca,triangle,6.0,4 - 6 sec,Witnessed  at close range overhead  triangular- shaped craft with dome like amber lighting slowly and silently passing.,7/26/2002,43.216667,-79.75
1216,72874,9/10/2004 22:00,london (canada),on,ca,triangle,30.0,approx. 30 sec.,Triangular shaped object flying quite fast accross evening sky  ((NUFORC Note:  Low-flying aircraft??  PD)),9/29/2004,42.983333,-81.25
1217,72880,9/10/2005 00:35,toronto (canada),on,ca,circle,20.0,20 seconds,circular object&#44 glowing dim whitish yellow passes over toronto sky.,10/11/2005,43.666667,-79.416667
1218,72978,9/10/2011 21:30,millbrook (canada),on,ca,circle,600.0,10 min,approximately 20 orange circles heading from west to east &amp; then going up &amp; disappearing,10/10/2011,44.15,-78.45
1219,72987,9/10/2011 23:30,oakville (canada),on,ca,circle,2700.0,45 mins,3 red lights. hovering in sky&#44,10/10/2011,43.433333000000005,-79.666667
1220,72992,9/10/2012 01:05,niagara falls (canada),on,ca,sphere,120.0,1-2 minutes,Bright orange/red object gliding in the sky,9/24/2012,43.1,-79.05
1221,73119,9/11/2002 22:47,hamilton (canada),on,ca,formation,8.0,6 - 8 seconds,I was sitting in my hot tub looking up into an unusually clear night (nights this clear are rare in Hamilton during the summer due to h,9/13/2002,43.25,-79.833333
1222,73138,9/11/2004 03:00,london (canada),on,ca,flash,7200.0,2 hours,bright light hovering above trees&#44 moving in short  jerky movements&#44 with a strange high pitched sound.,9/29/2004,42.983333,-81.25
1223,73163,9/11/2005 22:00,toronto (canada),on,ca,light,10.0,10 seconds,Sometime between 21:30 and 22:30.. Along with 2 guests&#44 looking northward from an apartment balcony in southern toronto&#44 we noticed an,10/11/2005,43.666667,-79.416667
1224,73253,9/11/2012 10:14,scarborough (canada),on,ca,oval,240.0,4 minutes,Slow Moving Daytime Oval Object with flashing white lights.,9/24/2012,43.75,-79.2
1225,73254,9/11/2012 10:15,scarborough (canada),on,ca,flash,60.0,1 minute,A slow moving bright flashing light which appeared to be triangular in shape of sorts,9/24/2012,43.75,-79.2
1226,73260,9/11/2012 20:40,st. catharines (canada),on,ca,egg,7200.0,2+ hours,Several objects seen moving over north shores of Lake Ontario&#44 over a 2 hour period.,9/24/2012,43.166667,-79.233333
1227,73266,9/11/2012 21:45,hornepayne (canada),on,ca,flash,1800.0,30 minutes,Flash of light every 4 mins in east southeastern  sky 1/3 way up from horizon,9/24/2012,49.216667,-84.783333
1228,73319,9/1/1974 16:00,elmira (canada),on,ca,triangle,300.0,4 to 5 minutes,it made no sound as the silver/grey craft slowly moved across the partly cloudy summer day sky,2/18/2001,46.433333000000005,-62.066667
1229,73330,9/1/1976 20:00,burlington (canada),on,ca,unknown,600.0,10 minutes,Massive array of lights roughly 60 feet in the air pass directly overhead&#44 at low speed&#44 totally silent.,4/18/2012,43.316666999999995,-79.8
1230,73535,9/1/2002 00:15,parry sound (canada),on,ca,triangle,30.0,30 seconds,Triangular shaped object / lights over Parry Sound&#44 Ontario. Sunday Sept 1&#44 2002,9/6/2002,45.333333,-80.033333
1231,73632,9/1/2007 15:30,toronto (canada),on,ca,sphere,3.0,0:03,Wobbly&#44 spherical&#44 UFO during Toronto Air Show,10/8/2007,43.666667,-79.416667
1232,73658,9/1/2008 23:05,cornwall (canada),on,ca,unknown,120.0,2 minutes,ascending light disappears&#44 reappears,10/31/2008,46.24,-63.21
1233,73660,9/1/2008 23:45,maple (canada),on,ca,light,900.0,15 min,Hi&#44 A few nights ago I witnessed an event that I have never witnessed before.  While standing on the front porch of my home&#44 at approxi,10/31/2008,43.8666667,-79.5
1234,73762,9/1/2013 03:00,toronto (canada),on,ca,light,240.0,4:00,Bright White Light over eastern Toronto.,9/9/2013,43.666667,-79.416667
1235,73785,9/1/2013 21:50,ajax (canada),on,ca,triangle,60.0,1 minute,Sighting of triangular object.,9/9/2013,43.85,-79.016667
1236,73840,9/12/2000 23:30,windsor (canada),on,ca,cigar,120.0,2 minutes,September 12&#44 2000 - 11:30 pm - Windsor&#44 Ontario&#44 Canada - glowing cigar-shaped craft spotted over Casino Windsor/Detroit River,12/2/2000,45.583333,-72.0
1237,73858,9/12/2002 01:00,brockville (canada),on,ca,egg,2.0,seconds,Cloaked spacecraft,9/19/2002,44.583333,-75.68333299999999
1238,74019,9/12/2012 20:33,burlington (canada),on,ca,other,5.0,5 seconds,Bright white object appeared over Burlington&#44 Ontario.,9/24/2012,43.316666999999995,-79.8
1239,74027,9/12/2012 22:15,alliston (canada),on,ca,disk,3600.0,1.00  hour,Disk shaped object with white/blue lights and halo&#44 near Alliston&#44 Ontario&#44 Canada,9/24/2012,44.15,-79.866667
1240,74093,9/13/2001 06:05,toronto (canada),on,ca,triangle,120.0,2 minutes,It appeared to be triangular in shape with 4 lights - a bright white one at the front&#44 to dimmer white ones on the back corners and a r,10/12/2001,43.666667,-79.416667
1241,74260,9/13/2013 22:36,toronto (canada),on,ca,fireball,180.0,3 minutes,Silent&#44 glowing orange ball in the sky flying above downtown Toronto,9/30/2013,43.666667,-79.416667
1242,74342,9/14/2003 23:00,richmond hill (canada),on,ca,light,30.0,30 seconds,Saw a distant orange light move through the sky unlike an aeroplane or helicopter,8/7/2007,43.866667,-79.43333299999999
1243,74469,9/14/2013 04:43,mississauga (canada),on,ca,triangle,600.0,10 minutes,Triangular light formation above Lake Ontario merges into one and shoots across the sky.,9/30/2013,43.15,-79.5
1244,74637,9/15/1985 03:00,guelph (canada),on,ca,oval,60.0,1 minute,guelph&#44 canada&#44 1985: five unusual objects in the sky.,1/11/2002,43.55,-80.25
1245,74709,9/15/1997 20:00,toronto (canada),on,ca,chevron,300.0,5 min,This object was transparent except its outline chevron shape,10/20/2005,43.666667,-79.416667
1246,74784,9/15/2001 01:00,windsor (canada),on,ca,unknown,30.0,30seconds,Black shape floated slowly across the sky late one clear august night,1/11/2002,45.583333,-72.0
1247,74812,9/15/2002 22:00,armstrong (canada),on,ca,formation,5.0,5 seconds,Large formation of UFO&#39s over sunset in Northern Canada,4/16/2005,50.3,-89.033333
1248,74885,9/15/2006 14:00,brampton (canada),on,ca,circle,180.0,3 min.,a silver ball with 3 square indentations about 500 feet up.,6/12/2007,43.683333000000005,-79.766667
1249,74886,9/15/2006 14:00,brampton (canada),on,ca,circle,300.0,5 min.,On Sept 16/2006 silent silver sphere passed horizontally overhead slowly&#44 seemed to avoid viewing by rapidly ascending into cloud cover,1/21/2008,43.683333000000005,-79.766667
1250,74893,9/15/2006 22:45,ottawa (carleton) (canada),on,ca,light,30.0,30 seconds,bright object seen racing sporadically in the southwest over the ottawa valley&#44 seen from barrhaven&#44 Ontario,10/30/2006,45.416667,-75.7
1251,74901,9/15/2007 05:49,sioux lookout (canada),on,ca,light,8.0,8 seconds,LIGHT NORTHWEST OF SIOUX LOOKOUT CANADA ABOUT 8 SECONDS,10/8/2007,50.1,-91.916667
1252,74914,9/15/2007 21:00,aylmer (canada),on,ca,unknown,120.0,minute,BRIGHTER THAN ANY STAR AND DISAPPEARED VERY FAST.  ((NUFORC Note:  Possible sighting of Iridium satellites??  PD)),10/8/2007,45.4,-75.85
1253,74942,9/15/2009 22:00,whitby (canada),on,ca,light,120.0,2 minutes,Two lights in a staright line&#44 very quickly with no sound.,12/12/2009,43.866667,-78.93333299999999
1254,74986,9/15/2012 09:20,guelph (canada),on,ca,formation,1200.0,20 minutes,Triangular formation of 3 ufos near Guelph&#44 ON,9/24/2012,43.55,-80.25
1255,75008,9/15/2012 21:30,burlington (canada),on,ca,sphere,30.0,30 seconds,Glowing orange orb seen in Burlington&#44 Ontario,9/24/2012,43.316666999999995,-79.8
1256,75032,9/15/2013 20:40,peterborough (canada),on,ca,light,2700.0,45 minutes,BRIGHT white light low in the sky.,2/21/2014,44.3,-78.333333
1257,75069,9/16/2000 21:20,belleville (canada),on,ca,fireball,30.0,30 seconds,A very bright light move trough the sky with another trailing behind it...,12/2/2000,44.166667,-77.383333
1258,75072,9/16/2001 00:30,haliburton (canada),on,ca,other,180.0,3 minutes,two orange flares appear&#44 descend to the treeline&#44 go out&#44 and then rise up from the horizon and dissappear,10/12/2001,45.033333,-78.516667
1259,75094,9/16/2003 00:00,huntsville (outside of) (canada),on,ca,sphere,900.0,10 to 15 mins,Light seen over ridge in Algonquin park.,10/31/2003,45.333333,-79.216667
1260,75191,9/16/2011 16:49,scarborough (canada),on,ca,oval,120.0,two minutes,Two slow&#44 very high flying dark oval objects moving in unison,10/10/2011,43.75,-79.2
1261,75211,9/16/2012 20:30,rockland (canada),on,ca,triangle,120.0,a few minutes,It was a triangular shape with white lights at each corner (not blinking ) and 2 in the middle that were blinking,9/24/2012,45.533333,-75.283333
1262,75213,9/16/2012 21:00,windsor (canada),on,ca,fireball,600.0,10 minutes,Fireballs over Windsor&#44 Ontario.,9/24/2012,45.583333,-72.0
1263,75245,9/17/1998 23:45,belle river (canada),on,ca,light,420.0,7 minutes,At first I thought it was a star&#44 but all of a sudden it took of.,12/2/2000,42.3,-82.716667
1264,75287,9/17/2003 21:00,toronto (canada),on,ca,,1800.0,30mins,Controlled Explosion had been suggested as a way to protect against abduction.,2/8/2005,43.666667,-79.416667
1265,75345,9/17/2007 21:00,midland (canada),on,ca,triangle,180.0,3 minutes,Triangle lights hovered close over tree tops,10/8/2007,44.75,-79.9
1266,75356,9/17/2008 03:45,london (canada),on,ca,light,180.0,3min,Light in the sky with photo,10/31/2008,42.983333,-81.25
1267,75361,9/17/2008 19:56,whitby (canada),on,ca,circle,300.0,4-5 mintues,Same UFO spotted in same place 5 days apart from each other.,6/23/2010,43.866667,-78.93333299999999
1268,75376,9/17/2009 05:35,oshawa (canada),on,ca,flash,12.0,10-12 seconds,Rapid white flashes  witnessed&#44acknowledging in thought of a presence for a sign in the night sky *,12/12/2009,43.9,-78.866667
1269,75379,9/17/2009 12:53,scarborough (canada),on,ca,changing,180.0,2-3 mins,Bizarre changing shape/color object  witnessed by four witnesses,12/12/2009,43.75,-79.2
